2017-01-24 04:37:23,231 DEBUG    version=v043-unified:simple-ff-35-35
2017-01-24 06:48:06,211 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 06:49:53,058 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-066.pkl
2017-01-24 06:50:03,313 INFO     epoch: 66 took 117.106s (83.758s in batching)
training loss:	0.596606
validation loss:	0.599502
validation error:	0.322716
2017-01-24 06:50:03,318 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 06:51:49,681 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-067.pkl
2017-01-24 06:51:59,874 INFO     epoch: 67 took 116.561s (83.145s in batching)
training loss:	0.596621
validation loss:	0.602700
validation error:	0.324312
2017-01-24 06:51:59,880 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 06:53:46,786 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-068.pkl
2017-01-24 06:53:56,986 INFO     epoch: 68 took 117.112s (83.545s in batching)
training loss:	0.596560
validation loss:	0.598297
validation error:	0.322890
2017-01-24 06:53:56,991 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 06:55:44,229 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-069.pkl
2017-01-24 06:55:54,399 INFO     epoch: 69 took 117.413s (83.718s in batching)
training loss:	0.596455
validation loss:	0.603015
validation error:	0.327489
2017-01-24 06:55:54,405 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 06:57:40,541 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-070.pkl
2017-01-24 06:57:50,631 INFO     epoch: 70 took 116.232s (83.241s in batching)
training loss:	0.596463
validation loss:	0.604239
validation error:	0.323425
2017-01-24 06:57:50,636 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 06:59:36,458 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-071.pkl
2017-01-24 06:59:46,472 INFO     epoch: 71 took 115.841s (83.040s in batching)
training loss:	0.596389
validation loss:	0.600017
validation error:	0.322860
2017-01-24 06:59:46,477 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:01:32,032 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-072.pkl
2017-01-24 07:01:42,106 INFO     epoch: 72 took 115.634s (82.865s in batching)
training loss:	0.596343
validation loss:	0.597186
validation error:	0.322374
2017-01-24 07:01:42,112 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:03:27,510 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-073.pkl
2017-01-24 07:03:37,506 INFO     epoch: 73 took 115.400s (82.719s in batching)
training loss:	0.596308
validation loss:	0.603688
validation error:	0.328054
2017-01-24 07:03:37,511 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:05:23,216 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-074.pkl
2017-01-24 07:05:33,340 INFO     epoch: 74 took 115.835s (83.061s in batching)
training loss:	0.596364
validation loss:	0.602713
validation error:	0.326726
2017-01-24 07:05:33,346 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:07:18,977 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-075.pkl
2017-01-24 07:07:29,048 INFO     epoch: 75 took 115.708s (83.035s in batching)
training loss:	0.596336
validation loss:	0.600597
validation error:	0.325774
2017-01-24 07:07:29,053 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:09:14,828 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-076.pkl
2017-01-24 07:09:24,928 INFO     epoch: 76 took 115.880s (83.311s in batching)
training loss:	0.596305
validation loss:	0.599762
validation error:	0.323465
2017-01-24 07:09:24,934 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:11:10,706 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-077.pkl
2017-01-24 07:11:20,853 INFO     epoch: 77 took 115.925s (83.267s in batching)
training loss:	0.596273
validation loss:	0.598162
validation error:	0.322805
2017-01-24 07:11:20,858 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:13:07,118 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-078.pkl
2017-01-24 07:13:17,130 INFO     epoch: 78 took 116.277s (83.151s in batching)
training loss:	0.596229
validation loss:	0.598693
validation error:	0.322339
2017-01-24 07:13:17,135 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:15:03,327 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-079.pkl
2017-01-24 07:15:13,330 INFO     epoch: 79 took 116.200s (83.290s in batching)
training loss:	0.596311
validation loss:	0.599712
validation error:	0.323589
2017-01-24 07:15:13,335 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:16:59,708 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-080.pkl
2017-01-24 07:17:09,843 INFO     epoch: 80 took 116.514s (83.637s in batching)
training loss:	0.596237
validation loss:	0.600149
validation error:	0.322880
2017-01-24 07:17:09,848 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:18:56,128 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-081.pkl
2017-01-24 07:19:06,297 INFO     epoch: 81 took 116.454s (83.322s in batching)
training loss:	0.596210
validation loss:	0.599099
validation error:	0.321725
2017-01-24 07:19:06,304 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:20:52,120 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-082.pkl
2017-01-24 07:21:02,137 INFO     epoch: 82 took 115.840s (83.139s in batching)
training loss:	0.596234
validation loss:	0.598925
validation error:	0.322285
2017-01-24 07:21:02,142 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:22:48,160 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-083.pkl
2017-01-24 07:22:58,205 INFO     epoch: 83 took 116.068s (83.240s in batching)
training loss:	0.596131
validation loss:	0.607122
validation error:	0.326275
2017-01-24 07:22:58,211 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:24:44,477 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-084.pkl
2017-01-24 07:24:54,509 INFO     epoch: 84 took 116.304s (83.277s in batching)
training loss:	0.596207
validation loss:	0.600669
validation error:	0.325046
2017-01-24 07:24:54,515 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:26:40,944 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-085.pkl
2017-01-24 07:26:51,056 INFO     epoch: 85 took 116.546s (83.300s in batching)
training loss:	0.596132
validation loss:	0.602075
validation error:	0.323281
2017-01-24 07:26:51,062 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:28:37,342 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-086.pkl
2017-01-24 07:28:47,674 INFO     epoch: 86 took 116.619s (83.504s in batching)
training loss:	0.596098
validation loss:	0.601707
validation error:	0.322682
2017-01-24 07:28:47,679 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:30:34,014 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-087.pkl
2017-01-24 07:30:44,008 INFO     epoch: 87 took 116.333s (83.519s in batching)
training loss:	0.596223
validation loss:	0.604089
validation error:	0.324649
2017-01-24 07:30:44,013 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:32:30,094 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-088.pkl
2017-01-24 07:32:40,116 INFO     epoch: 88 took 116.109s (83.305s in batching)
training loss:	0.596180
validation loss:	0.600032
validation error:	0.324421
2017-01-24 07:32:40,122 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:34:26,015 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-089.pkl
2017-01-24 07:34:36,209 INFO     epoch: 89 took 116.093s (83.159s in batching)
training loss:	0.595984
validation loss:	0.599384
validation error:	0.323202
2017-01-24 07:34:36,215 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:36:22,657 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-090.pkl
2017-01-24 07:36:32,711 INFO     epoch: 90 took 116.502s (83.748s in batching)
training loss:	0.596153
validation loss:	0.602162
validation error:	0.324575
2017-01-24 07:36:32,716 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:38:19,035 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-091.pkl
2017-01-24 07:38:29,239 INFO     epoch: 91 took 116.529s (83.448s in batching)
training loss:	0.596066
validation loss:	0.600015
validation error:	0.321566
2017-01-24 07:38:29,245 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:40:15,564 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-092.pkl
2017-01-24 07:40:25,663 INFO     epoch: 92 took 116.423s (83.417s in batching)
training loss:	0.595992
validation loss:	0.601926
validation error:	0.324347
2017-01-24 07:40:25,669 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:42:12,363 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-093.pkl
2017-01-24 07:42:22,407 INFO     epoch: 93 took 116.744s (83.822s in batching)
training loss:	0.595991
validation loss:	0.598526
validation error:	0.321066
2017-01-24 07:42:22,415 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:44:08,495 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-094.pkl
2017-01-24 07:44:18,707 INFO     epoch: 94 took 116.301s (83.174s in batching)
training loss:	0.596042
validation loss:	0.601071
validation error:	0.322929
2017-01-24 07:44:18,713 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:46:05,108 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-095.pkl
2017-01-24 07:46:15,202 INFO     epoch: 95 took 116.495s (83.511s in batching)
training loss:	0.596081
validation loss:	0.601115
validation error:	0.324173
2017-01-24 07:46:15,208 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:48:02,096 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-096.pkl
2017-01-24 07:48:12,233 INFO     epoch: 96 took 117.031s (83.888s in batching)
training loss:	0.596053
validation loss:	0.600052
validation error:	0.323004
2017-01-24 07:48:12,238 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:49:59,082 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-097.pkl
2017-01-24 07:50:09,372 INFO     epoch: 97 took 117.139s (84.081s in batching)
training loss:	0.595985
validation loss:	0.598890
validation error:	0.322959
2017-01-24 07:50:09,378 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:51:55,974 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-098.pkl
2017-01-24 07:52:06,179 INFO     epoch: 98 took 116.807s (83.726s in batching)
training loss:	0.595800
validation loss:	0.599695
validation error:	0.323475
2017-01-24 07:52:06,185 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:53:53,384 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-099.pkl
2017-01-24 07:54:03,594 INFO     epoch: 99 took 117.416s (84.189s in batching)
training loss:	0.595970
validation loss:	0.598520
validation error:	0.322354
2017-01-24 07:54:03,600 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:55:50,475 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-100.pkl
2017-01-24 07:56:00,553 INFO     epoch: 100 took 116.959s (83.834s in batching)
training loss:	0.595948
validation loss:	0.598805
validation error:	0.321888
2017-01-24 07:56:00,560 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:57:47,446 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-101.pkl
2017-01-24 07:57:57,622 INFO     epoch: 101 took 117.069s (84.144s in batching)
training loss:	0.595855
validation loss:	0.599342
validation error:	0.322344
2017-01-24 07:57:57,628 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 07:59:44,471 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-102.pkl
2017-01-24 07:59:54,606 INFO     epoch: 102 took 116.984s (83.711s in batching)
training loss:	0.595883
validation loss:	0.599148
validation error:	0.322548
2017-01-24 07:59:54,612 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:01:41,916 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-103.pkl
2017-01-24 08:01:52,061 INFO     epoch: 103 took 117.455s (84.501s in batching)
training loss:	0.595914
validation loss:	0.600628
validation error:	0.325214
2017-01-24 08:01:52,066 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:03:38,902 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-104.pkl
2017-01-24 08:03:49,115 INFO     epoch: 104 took 117.054s (83.687s in batching)
training loss:	0.595904
validation loss:	0.599087
validation error:	0.324793
2017-01-24 08:03:49,121 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:05:35,951 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-105.pkl
2017-01-24 08:05:46,112 INFO     epoch: 105 took 116.997s (83.599s in batching)
training loss:	0.595971
validation loss:	0.601234
validation error:	0.324843
2017-01-24 08:05:46,119 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:07:33,095 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-106.pkl
2017-01-24 08:07:43,352 INFO     epoch: 106 took 117.240s (83.743s in batching)
training loss:	0.595906
validation loss:	0.599939
validation error:	0.322419
2017-01-24 08:07:43,359 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:09:28,623 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-107.pkl
2017-01-24 08:09:38,667 INFO     epoch: 107 took 115.315s (82.877s in batching)
training loss:	0.595806
validation loss:	0.600676
validation error:	0.324818
2017-01-24 08:09:38,675 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:11:23,910 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-108.pkl
2017-01-24 08:11:34,046 INFO     epoch: 108 took 115.379s (82.775s in batching)
training loss:	0.595864
validation loss:	0.599631
validation error:	0.323911
2017-01-24 08:11:34,053 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:13:19,313 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-109.pkl
2017-01-24 08:13:29,433 INFO     epoch: 109 took 115.387s (82.892s in batching)
training loss:	0.595783
validation loss:	0.599905
validation error:	0.322196
2017-01-24 08:13:29,440 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:15:14,836 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-110.pkl
2017-01-24 08:15:24,979 INFO     epoch: 110 took 115.546s (82.913s in batching)
training loss:	0.595761
validation loss:	0.602906
validation error:	0.326131
2017-01-24 08:15:24,985 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:17:10,433 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-111.pkl
2017-01-24 08:17:20,521 INFO     epoch: 111 took 115.542s (83.313s in batching)
training loss:	0.595849
validation loss:	0.600155
validation error:	0.322999
2017-01-24 08:17:20,528 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:19:06,199 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-112.pkl
2017-01-24 08:19:16,335 INFO     epoch: 112 took 115.814s (82.998s in batching)
training loss:	0.595726
validation loss:	0.601520
validation error:	0.326275
2017-01-24 08:19:16,342 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:21:01,741 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-113.pkl
2017-01-24 08:21:11,782 INFO     epoch: 113 took 115.447s (83.001s in batching)
training loss:	0.595775
validation loss:	0.600539
validation error:	0.323266
2017-01-24 08:21:11,788 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:22:56,949 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-114.pkl
2017-01-24 08:23:07,018 INFO     epoch: 114 took 115.236s (82.820s in batching)
training loss:	0.595656
validation loss:	0.599501
validation error:	0.323802
2017-01-24 08:23:07,025 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:24:52,894 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-115.pkl
2017-01-24 08:25:02,973 INFO     epoch: 115 took 115.955s (83.242s in batching)
training loss:	0.595685
validation loss:	0.600580
validation error:	0.324456
2017-01-24 08:25:02,980 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:26:48,762 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-116.pkl
2017-01-24 08:26:58,844 INFO     epoch: 116 took 115.871s (83.082s in batching)
training loss:	0.595802
validation loss:	0.598181
validation error:	0.320357
2017-01-24 08:26:58,851 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:28:44,301 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-117.pkl
2017-01-24 08:28:54,452 INFO     epoch: 117 took 115.608s (82.947s in batching)
training loss:	0.595802
validation loss:	0.604001
validation error:	0.323960
2017-01-24 08:28:54,459 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:30:40,643 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-118.pkl
2017-01-24 08:30:50,788 INFO     epoch: 118 took 116.336s (83.338s in batching)
training loss:	0.595710
validation loss:	0.598256
validation error:	0.322518
2017-01-24 08:30:50,794 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:32:36,941 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-119.pkl
2017-01-24 08:32:46,995 INFO     epoch: 119 took 116.207s (83.689s in batching)
training loss:	0.595715
validation loss:	0.599058
validation error:	0.323167
2017-01-24 08:32:47,002 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:34:33,212 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-120.pkl
2017-01-24 08:34:43,414 INFO     epoch: 120 took 116.419s (83.440s in batching)
training loss:	0.595720
validation loss:	0.598639
validation error:	0.322151
2017-01-24 08:34:43,421 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:36:29,612 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-121.pkl
2017-01-24 08:36:39,875 INFO     epoch: 121 took 116.461s (83.472s in batching)
training loss:	0.595598
validation loss:	0.603532
validation error:	0.324178
2017-01-24 08:36:39,881 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:38:26,748 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-122.pkl
2017-01-24 08:38:37,059 INFO     epoch: 122 took 117.184s (83.918s in batching)
training loss:	0.595598
validation loss:	0.599717
validation error:	0.321824
2017-01-24 08:38:37,066 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:40:23,302 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-123.pkl
2017-01-24 08:40:33,442 INFO     epoch: 123 took 116.384s (83.238s in batching)
training loss:	0.595730
validation loss:	0.601202
validation error:	0.324496
2017-01-24 08:40:33,449 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:42:20,521 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-124.pkl
2017-01-24 08:42:30,703 INFO     epoch: 124 took 117.260s (83.510s in batching)
training loss:	0.595534
validation loss:	0.599001
validation error:	0.321418
2017-01-24 08:42:30,710 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:44:17,753 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-125.pkl
2017-01-24 08:44:27,895 INFO     epoch: 125 took 117.192s (83.742s in batching)
training loss:	0.595655
validation loss:	0.598181
validation error:	0.323346
2017-01-24 08:44:27,903 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:46:14,691 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-126.pkl
2017-01-24 08:46:24,933 INFO     epoch: 126 took 117.038s (83.296s in batching)
training loss:	0.595595
validation loss:	0.599490
validation error:	0.323405
2017-01-24 08:46:24,942 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:48:11,527 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-127.pkl
2017-01-24 08:48:21,662 INFO     epoch: 127 took 116.729s (83.388s in batching)
training loss:	0.595631
validation loss:	0.601743
validation error:	0.324491
2017-01-24 08:48:21,669 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:50:08,178 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-128.pkl
2017-01-24 08:50:18,432 INFO     epoch: 128 took 116.769s (83.580s in batching)
training loss:	0.595554
validation loss:	0.603908
validation error:	0.326087
2017-01-24 08:50:18,442 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:52:05,167 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-129.pkl
2017-01-24 08:52:15,418 INFO     epoch: 129 took 116.986s (83.614s in batching)
training loss:	0.595596
validation loss:	0.599248
validation error:	0.322439
2017-01-24 08:52:15,426 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:54:01,616 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-130.pkl
2017-01-24 08:54:11,752 INFO     epoch: 130 took 116.334s (83.022s in batching)
training loss:	0.595523
validation loss:	0.603233
validation error:	0.326786
2017-01-24 08:54:11,759 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:55:58,544 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-131.pkl
2017-01-24 08:56:08,649 INFO     epoch: 131 took 116.897s (83.588s in batching)
training loss:	0.595589
validation loss:	0.599703
validation error:	0.324729
2017-01-24 08:56:08,657 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:57:55,463 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-132.pkl
2017-01-24 08:58:05,625 INFO     epoch: 132 took 116.976s (83.782s in batching)
training loss:	0.595621
validation loss:	0.599770
validation error:	0.322984
2017-01-24 08:58:05,633 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 08:59:51,621 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-133.pkl
2017-01-24 09:00:01,744 INFO     epoch: 133 took 116.119s (83.130s in batching)
training loss:	0.595570
validation loss:	0.599550
validation error:	0.322270
2017-01-24 09:00:01,752 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:01:48,720 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-134.pkl
2017-01-24 09:01:59,008 INFO     epoch: 134 took 117.264s (83.652s in batching)
training loss:	0.595459
validation loss:	0.602598
validation error:	0.322825
2017-01-24 09:01:59,016 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:03:45,302 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-135.pkl
2017-01-24 09:03:55,620 INFO     epoch: 135 took 116.612s (83.330s in batching)
training loss:	0.595549
validation loss:	0.598612
validation error:	0.321695
2017-01-24 09:03:55,628 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:05:41,554 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-136.pkl
2017-01-24 09:05:51,789 INFO     epoch: 136 took 116.168s (82.929s in batching)
training loss:	0.595456
validation loss:	0.607060
validation error:	0.330057
2017-01-24 09:05:51,797 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:07:38,093 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-137.pkl
2017-01-24 09:07:48,256 INFO     epoch: 137 took 116.468s (83.061s in batching)
training loss:	0.595517
validation loss:	0.599392
validation error:	0.322171
2017-01-24 09:07:48,264 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:09:34,431 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-138.pkl
2017-01-24 09:09:44,638 INFO     epoch: 138 took 116.381s (82.811s in batching)
training loss:	0.595441
validation loss:	0.606106
validation error:	0.327445
2017-01-24 09:09:44,645 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:11:31,573 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-139.pkl
2017-01-24 09:11:41,818 INFO     epoch: 139 took 117.180s (83.430s in batching)
training loss:	0.595512
validation loss:	0.600123
validation error:	0.321492
2017-01-24 09:11:41,826 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:13:28,256 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-140.pkl
2017-01-24 09:13:38,511 INFO     epoch: 140 took 116.693s (83.040s in batching)
training loss:	0.595491
validation loss:	0.603218
validation error:	0.326637
2017-01-24 09:13:38,519 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
2017-01-24 09:15:25,362 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-35-35/epoch-141.pkl
2017-01-24 09:15:35,521 INFO     epoch: 141 took 117.010s (83.347s in batching)
training loss:	0.595356
validation loss:	0.606156
validation error:	0.324114
2017-01-24 09:15:35,529 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-35-35/config.json
