2017-01-24 04:37:23,234 DEBUG    version=v043-unified:simple-ff-100-50
2017-01-24 06:41:55,872 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 06:43:42,386 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-063.pkl
2017-01-24 06:43:52,296 INFO     epoch: 63 took 116.429s (81.683s in batching)
training loss:	0.581319
validation loss:	0.613342
validation error:	0.331921
2017-01-24 06:43:52,300 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 06:45:38,518 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-064.pkl
2017-01-24 06:45:48,519 INFO     epoch: 64 took 116.223s (81.161s in batching)
training loss:	0.581136
validation loss:	0.605045
validation error:	0.325779
2017-01-24 06:45:48,523 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 06:47:34,999 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-065.pkl
2017-01-24 06:47:44,996 INFO     epoch: 65 took 116.478s (81.487s in batching)
training loss:	0.581080
validation loss:	0.608882
validation error:	0.326508
2017-01-24 06:47:45,001 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 06:49:31,089 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-066.pkl
2017-01-24 06:49:41,084 INFO     epoch: 66 took 116.088s (81.219s in batching)
training loss:	0.580975
validation loss:	0.608086
validation error:	0.326384
2017-01-24 06:49:41,089 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 06:51:27,583 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-067.pkl
2017-01-24 06:51:37,644 INFO     epoch: 67 took 116.560s (81.532s in batching)
training loss:	0.580945
validation loss:	0.613090
validation error:	0.335703
2017-01-24 06:51:37,649 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 06:53:24,293 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-068.pkl
2017-01-24 06:53:34,361 INFO     epoch: 68 took 116.717s (81.670s in batching)
training loss:	0.580899
validation loss:	0.609081
validation error:	0.327276
2017-01-24 06:53:34,366 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 06:55:21,075 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-069.pkl
2017-01-24 06:55:31,095 INFO     epoch: 69 took 116.734s (81.510s in batching)
training loss:	0.580821
validation loss:	0.610854
validation error:	0.329418
2017-01-24 06:55:31,100 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 06:57:16,763 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-070.pkl
2017-01-24 06:57:26,567 INFO     epoch: 70 took 115.472s (81.248s in batching)
training loss:	0.580821
validation loss:	0.608660
validation error:	0.325953
2017-01-24 06:57:26,571 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 06:59:11,149 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-071.pkl
2017-01-24 06:59:21,107 INFO     epoch: 71 took 114.540s (80.933s in batching)
training loss:	0.580841
validation loss:	0.609292
validation error:	0.328694
2017-01-24 06:59:21,112 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:01:05,456 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-072.pkl
2017-01-24 07:01:15,303 INFO     epoch: 72 took 114.196s (80.823s in batching)
training loss:	0.580648
validation loss:	0.616303
validation error:	0.334002
2017-01-24 07:01:15,308 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:02:59,860 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-073.pkl
2017-01-24 07:03:09,643 INFO     epoch: 73 took 114.340s (80.876s in batching)
training loss:	0.580651
validation loss:	0.609418
validation error:	0.327995
2017-01-24 07:03:09,648 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:04:54,282 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-074.pkl
2017-01-24 07:05:04,194 INFO     epoch: 74 took 114.551s (80.926s in batching)
training loss:	0.580582
validation loss:	0.604809
validation error:	0.324897
2017-01-24 07:05:04,199 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:06:49,315 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-075.pkl
2017-01-24 07:06:59,140 INFO     epoch: 75 took 114.946s (81.169s in batching)
training loss:	0.580395
validation loss:	0.608162
validation error:	0.325695
2017-01-24 07:06:59,145 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:08:43,692 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-076.pkl
2017-01-24 07:08:53,589 INFO     epoch: 76 took 114.449s (80.833s in batching)
training loss:	0.580464
validation loss:	0.607074
validation error:	0.328892
2017-01-24 07:08:53,594 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:10:38,367 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-077.pkl
2017-01-24 07:10:48,261 INFO     epoch: 77 took 114.672s (80.920s in batching)
training loss:	0.580418
validation loss:	0.607449
validation error:	0.326270
2017-01-24 07:10:48,266 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:12:33,324 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-078.pkl
2017-01-24 07:12:43,268 INFO     epoch: 78 took 115.007s (80.940s in batching)
training loss:	0.580380
validation loss:	0.608042
validation error:	0.326379
2017-01-24 07:12:43,274 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:14:28,727 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-079.pkl
2017-01-24 07:14:38,733 INFO     epoch: 79 took 115.464s (81.152s in batching)
training loss:	0.580353
validation loss:	0.609418
validation error:	0.327995
2017-01-24 07:14:38,739 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:16:23,930 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-080.pkl
2017-01-24 07:16:33,865 INFO     epoch: 80 took 115.132s (81.086s in batching)
training loss:	0.580154
validation loss:	0.608903
validation error:	0.328545
2017-01-24 07:16:33,870 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:18:19,318 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-081.pkl
2017-01-24 07:18:29,369 INFO     epoch: 81 took 115.504s (81.006s in batching)
training loss:	0.580121
validation loss:	0.615278
validation error:	0.330825
2017-01-24 07:18:29,374 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:20:15,158 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-082.pkl
2017-01-24 07:20:25,169 INFO     epoch: 82 took 115.800s (81.223s in batching)
training loss:	0.580028
validation loss:	0.606884
validation error:	0.326553
2017-01-24 07:20:25,174 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:22:10,682 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-083.pkl
2017-01-24 07:22:20,667 INFO     epoch: 83 took 115.499s (81.291s in batching)
training loss:	0.580099
validation loss:	0.606671
validation error:	0.325680
2017-01-24 07:22:20,673 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:24:06,512 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-084.pkl
2017-01-24 07:24:16,445 INFO     epoch: 84 took 115.778s (81.286s in batching)
training loss:	0.580056
validation loss:	0.606149
validation error:	0.323708
2017-01-24 07:24:16,450 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:26:02,739 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-085.pkl
2017-01-24 07:26:12,720 INFO     epoch: 85 took 116.275s (81.794s in batching)
training loss:	0.579901
validation loss:	0.610212
validation error:	0.325963
2017-01-24 07:26:12,726 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:27:58,984 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-086.pkl
2017-01-24 07:28:09,073 INFO     epoch: 86 took 116.353s (81.812s in batching)
training loss:	0.579829
validation loss:	0.609304
validation error:	0.327133
2017-01-24 07:28:09,079 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:29:55,400 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-087.pkl
2017-01-24 07:30:05,469 INFO     epoch: 87 took 116.396s (81.878s in batching)
training loss:	0.579677
validation loss:	0.609816
validation error:	0.324263
2017-01-24 07:30:05,475 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:31:51,931 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-088.pkl
2017-01-24 07:32:01,982 INFO     epoch: 88 took 116.512s (82.263s in batching)
training loss:	0.579755
validation loss:	0.606041
validation error:	0.328704
2017-01-24 07:32:01,987 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:33:48,203 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-089.pkl
2017-01-24 07:33:58,160 INFO     epoch: 89 took 116.178s (81.672s in batching)
training loss:	0.579792
validation loss:	0.610932
validation error:	0.325487
2017-01-24 07:33:58,165 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:35:43,833 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-090.pkl
2017-01-24 07:35:53,807 INFO     epoch: 90 took 115.647s (81.190s in batching)
training loss:	0.579646
validation loss:	0.607478
validation error:	0.329264
2017-01-24 07:35:53,813 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:37:39,482 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-091.pkl
2017-01-24 07:37:49,430 INFO     epoch: 91 took 115.623s (81.124s in batching)
training loss:	0.579731
validation loss:	0.605839
validation error:	0.326890
2017-01-24 07:37:49,436 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:39:35,321 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-092.pkl
2017-01-24 07:39:45,326 INFO     epoch: 92 took 115.896s (81.201s in batching)
training loss:	0.579600
validation loss:	0.607327
validation error:	0.325304
2017-01-24 07:39:45,332 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:41:31,034 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-093.pkl
2017-01-24 07:41:41,008 INFO     epoch: 93 took 115.681s (81.200s in batching)
training loss:	0.579665
validation loss:	0.606941
validation error:	0.326622
2017-01-24 07:41:41,013 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:43:26,790 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-094.pkl
2017-01-24 07:43:36,774 INFO     epoch: 94 took 115.767s (81.139s in batching)
training loss:	0.579566
validation loss:	0.611917
validation error:	0.330503
2017-01-24 07:43:36,780 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:45:22,672 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-095.pkl
2017-01-24 07:45:32,667 INFO     epoch: 95 took 115.892s (81.190s in batching)
training loss:	0.579427
validation loss:	0.615247
validation error:	0.330300
2017-01-24 07:45:32,672 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:47:18,690 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-096.pkl
2017-01-24 07:47:28,799 INFO     epoch: 96 took 116.132s (81.224s in batching)
training loss:	0.579377
validation loss:	0.607319
validation error:	0.325254
2017-01-24 07:47:28,805 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:49:14,441 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-097.pkl
2017-01-24 07:49:24,431 INFO     epoch: 97 took 115.632s (81.085s in batching)
training loss:	0.579358
validation loss:	0.612570
validation error:	0.327331
2017-01-24 07:49:24,437 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:51:10,119 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-098.pkl
2017-01-24 07:51:20,171 INFO     epoch: 98 took 115.740s (81.041s in batching)
training loss:	0.579372
validation loss:	0.607361
validation error:	0.325631
2017-01-24 07:51:20,177 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:53:06,103 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-099.pkl
2017-01-24 07:53:16,104 INFO     epoch: 99 took 115.933s (81.179s in batching)
training loss:	0.579279
validation loss:	0.608736
validation error:	0.327955
2017-01-24 07:53:16,110 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:55:02,115 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-100.pkl
2017-01-24 07:55:12,117 INFO     epoch: 100 took 116.013s (81.211s in batching)
training loss:	0.579255
validation loss:	0.609911
validation error:	0.326682
2017-01-24 07:55:12,123 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:56:58,216 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-101.pkl
2017-01-24 07:57:08,279 INFO     epoch: 101 took 116.163s (81.466s in batching)
training loss:	0.579166
validation loss:	0.605927
validation error:	0.324823
2017-01-24 07:57:08,286 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 07:58:54,521 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-102.pkl
2017-01-24 07:59:04,546 INFO     epoch: 102 took 116.267s (81.618s in batching)
training loss:	0.579277
validation loss:	0.608286
validation error:	0.326032
2017-01-24 07:59:04,552 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:00:50,920 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-103.pkl
2017-01-24 08:01:00,949 INFO     epoch: 103 took 116.403s (81.643s in batching)
training loss:	0.579229
validation loss:	0.610469
validation error:	0.327574
2017-01-24 08:01:00,955 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:02:47,187 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-104.pkl
2017-01-24 08:02:57,374 INFO     epoch: 104 took 116.425s (81.698s in batching)
training loss:	0.579114
validation loss:	0.611432
validation error:	0.329670
2017-01-24 08:02:57,379 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:04:43,775 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-105.pkl
2017-01-24 08:04:53,933 INFO     epoch: 105 took 116.560s (81.689s in batching)
training loss:	0.579171
validation loss:	0.607874
validation error:	0.325041
2017-01-24 08:04:53,939 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:06:40,337 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-106.pkl
2017-01-24 08:06:50,522 INFO     epoch: 106 took 116.589s (81.553s in batching)
training loss:	0.579101
validation loss:	0.607266
validation error:	0.326662
2017-01-24 08:06:50,528 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:08:36,300 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-107.pkl
2017-01-24 08:08:46,201 INFO     epoch: 107 took 115.679s (81.266s in batching)
training loss:	0.578998
validation loss:	0.607671
validation error:	0.325021
2017-01-24 08:08:46,207 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:10:30,882 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-108.pkl
2017-01-24 08:10:40,887 INFO     epoch: 108 took 114.686s (81.442s in batching)
training loss:	0.578959
validation loss:	0.613236
validation error:	0.326449
2017-01-24 08:10:40,893 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:12:25,191 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-109.pkl
2017-01-24 08:12:35,173 INFO     epoch: 109 took 114.287s (81.012s in batching)
training loss:	0.578925
validation loss:	0.611725
validation error:	0.326330
2017-01-24 08:12:35,180 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:14:19,720 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-110.pkl
2017-01-24 08:14:29,570 INFO     epoch: 110 took 114.397s (81.046s in batching)
training loss:	0.578859
validation loss:	0.613108
validation error:	0.326439
2017-01-24 08:14:29,576 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:16:13,926 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-111.pkl
2017-01-24 08:16:23,760 INFO     epoch: 111 took 114.190s (80.835s in batching)
training loss:	0.578840
validation loss:	0.614713
validation error:	0.334999
2017-01-24 08:16:23,766 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:18:08,383 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-112.pkl
2017-01-24 08:18:18,254 INFO     epoch: 112 took 114.494s (80.936s in batching)
training loss:	0.578746
validation loss:	0.611103
validation error:	0.327569
2017-01-24 08:18:18,261 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:20:03,095 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-113.pkl
2017-01-24 08:20:13,022 INFO     epoch: 113 took 114.768s (80.934s in batching)
training loss:	0.578632
validation loss:	0.609589
validation error:	0.329135
2017-01-24 08:20:13,028 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:21:58,357 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-114.pkl
2017-01-24 08:22:08,313 INFO     epoch: 114 took 115.291s (81.552s in batching)
training loss:	0.578644
validation loss:	0.609223
validation error:	0.324575
2017-01-24 08:22:08,319 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:23:53,445 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-115.pkl
2017-01-24 08:24:03,349 INFO     epoch: 115 took 115.037s (81.219s in batching)
training loss:	0.578688
validation loss:	0.609937
validation error:	0.327019
2017-01-24 08:24:03,356 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:25:48,545 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-116.pkl
2017-01-24 08:25:58,443 INFO     epoch: 116 took 115.094s (81.157s in batching)
training loss:	0.578666
validation loss:	0.613707
validation error:	0.327886
2017-01-24 08:25:58,449 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:27:43,629 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-117.pkl
2017-01-24 08:27:53,596 INFO     epoch: 117 took 115.153s (81.158s in batching)
training loss:	0.578720
validation loss:	0.612871
validation error:	0.326627
2017-01-24 08:27:53,603 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:29:38,873 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-118.pkl
2017-01-24 08:29:48,835 INFO     epoch: 118 took 115.239s (81.085s in batching)
training loss:	0.578558
validation loss:	0.610295
validation error:	0.326885
2017-01-24 08:29:48,842 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:31:34,183 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-119.pkl
2017-01-24 08:31:44,178 INFO     epoch: 119 took 115.343s (81.085s in batching)
training loss:	0.578359
validation loss:	0.616238
validation error:	0.329715
2017-01-24 08:31:44,186 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:33:29,373 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-120.pkl
2017-01-24 08:33:39,297 INFO     epoch: 120 took 115.119s (81.049s in batching)
training loss:	0.578555
validation loss:	0.615366
validation error:	0.328005
2017-01-24 08:33:39,304 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:35:25,157 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-121.pkl
2017-01-24 08:35:35,093 INFO     epoch: 121 took 115.796s (81.497s in batching)
training loss:	0.578397
validation loss:	0.613467
validation error:	0.330384
2017-01-24 08:35:35,099 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:37:21,644 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-122.pkl
2017-01-24 08:37:31,581 INFO     epoch: 122 took 116.488s (81.599s in batching)
training loss:	0.578485
validation loss:	0.608856
validation error:	0.325591
2017-01-24 08:37:31,587 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:39:18,473 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-123.pkl
2017-01-24 08:39:28,589 INFO     epoch: 123 took 117.008s (81.823s in batching)
training loss:	0.578391
validation loss:	0.609268
validation error:	0.329076
2017-01-24 08:39:28,596 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:41:15,767 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-124.pkl
2017-01-24 08:41:25,933 INFO     epoch: 124 took 117.344s (81.987s in batching)
training loss:	0.578324
validation loss:	0.613072
validation error:	0.329105
2017-01-24 08:41:25,940 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:43:13,308 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-125.pkl
2017-01-24 08:43:23,454 INFO     epoch: 125 took 117.521s (82.154s in batching)
training loss:	0.578325
validation loss:	0.606546
validation error:	0.324724
2017-01-24 08:43:23,461 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:45:10,717 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-126.pkl
2017-01-24 08:45:20,890 INFO     epoch: 126 took 117.436s (82.185s in batching)
training loss:	0.578378
validation loss:	0.610013
validation error:	0.327762
2017-01-24 08:45:20,897 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:47:07,526 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-127.pkl
2017-01-24 08:47:17,581 INFO     epoch: 127 took 116.691s (81.808s in batching)
training loss:	0.578417
validation loss:	0.608321
validation error:	0.325507
2017-01-24 08:47:17,589 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:49:03,799 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-128.pkl
2017-01-24 08:49:13,865 INFO     epoch: 128 took 116.284s (81.316s in batching)
training loss:	0.578204
validation loss:	0.609529
validation error:	0.326701
2017-01-24 08:49:13,873 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:51:00,849 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-129.pkl
2017-01-24 08:51:10,941 INFO     epoch: 129 took 117.076s (82.124s in batching)
training loss:	0.578174
validation loss:	0.607641
validation error:	0.326325
2017-01-24 08:51:10,948 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:52:57,378 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-130.pkl
2017-01-24 08:53:07,360 INFO     epoch: 130 took 116.420s (81.523s in batching)
training loss:	0.578144
validation loss:	0.610099
validation error:	0.327916
2017-01-24 08:53:07,367 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:54:54,104 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-131.pkl
2017-01-24 08:55:04,178 INFO     epoch: 131 took 116.818s (81.829s in batching)
training loss:	0.578220
validation loss:	0.613858
validation error:	0.325809
2017-01-24 08:55:04,185 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:56:50,608 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-132.pkl
2017-01-24 08:57:00,625 INFO     epoch: 132 took 116.447s (81.626s in batching)
training loss:	0.578049
validation loss:	0.608045
validation error:	0.325834
2017-01-24 08:57:00,632 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 08:58:46,971 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-133.pkl
2017-01-24 08:58:57,035 INFO     epoch: 133 took 116.410s (81.659s in batching)
training loss:	0.578050
validation loss:	0.610655
validation error:	0.326399
2017-01-24 08:58:57,043 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 09:00:44,080 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-134.pkl
2017-01-24 09:00:54,149 INFO     epoch: 134 took 117.114s (82.315s in batching)
training loss:	0.578050
validation loss:	0.607884
validation error:	0.327336
2017-01-24 09:00:54,157 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 09:02:40,900 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-135.pkl
2017-01-24 09:02:50,985 INFO     epoch: 135 took 116.836s (81.869s in batching)
training loss:	0.578068
validation loss:	0.609742
validation error:	0.326999
2017-01-24 09:02:50,994 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 09:04:37,242 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-136.pkl
2017-01-24 09:04:47,394 INFO     epoch: 136 took 116.409s (81.455s in batching)
training loss:	0.578007
validation loss:	0.610679
validation error:	0.327341
2017-01-24 09:04:47,402 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 09:06:34,652 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-137.pkl
2017-01-24 09:06:44,787 INFO     epoch: 137 took 117.393s (82.489s in batching)
training loss:	0.578067
validation loss:	0.609577
validation error:	0.324743
2017-01-24 09:06:44,794 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
2017-01-24 09:08:31,520 INFO     Saving network params to trainNN/out/v043-unified:simple-ff-100-50/epoch-138.pkl
2017-01-24 09:08:41,565 INFO     epoch: 138 took 116.778s (81.690s in batching)
training loss:	0.577831
validation loss:	0.609285
validation error:	0.327311
2017-01-24 09:08:41,573 INFO     Wrote output to trainNN/out/v043-unified:simple-ff-100-50/config.json
