2017-01-27 00:33:40,034 DEBUG    version=v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5
2017-01-27 00:46:12,963 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-056.pkl
2017-01-27 00:46:13,497 INFO     epoch: 56 took 12.208s (0.009s in batching)
training loss:	0.657826
validation loss:	0.654864
validation error:	0.375554
2017-01-27 00:46:13,498 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:46:25,521 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-057.pkl
2017-01-27 00:46:26,007 INFO     epoch: 57 took 12.510s (0.010s in batching)
training loss:	0.657629
validation loss:	0.654672
validation error:	0.385304
2017-01-27 00:46:26,009 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:46:37,320 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-058.pkl
2017-01-27 00:46:37,803 INFO     epoch: 58 took 11.795s (0.009s in batching)
training loss:	0.658076
validation loss:	0.659427
validation error:	0.381551
2017-01-27 00:46:37,804 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:46:49,311 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-059.pkl
2017-01-27 00:46:49,779 INFO     epoch: 59 took 11.976s (0.009s in batching)
training loss:	0.658687
validation loss:	0.657512
validation error:	0.381130
2017-01-27 00:46:49,780 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:47:01,904 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-060.pkl
2017-01-27 00:47:02,412 INFO     epoch: 60 took 12.633s (0.009s in batching)
training loss:	0.658783
validation loss:	0.657656
validation error:	0.379569
2017-01-27 00:47:02,413 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:47:13,889 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-061.pkl
2017-01-27 00:47:14,424 INFO     epoch: 61 took 12.012s (0.008s in batching)
training loss:	0.658675
validation loss:	0.653710
validation error:	0.375881
2017-01-27 00:47:14,426 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:47:26,342 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-062.pkl
2017-01-27 00:47:26,819 INFO     epoch: 62 took 12.395s (0.013s in batching)
training loss:	0.658546
validation loss:	0.657290
validation error:	0.379167
2017-01-27 00:47:26,820 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:47:38,343 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-063.pkl
2017-01-27 00:47:38,811 INFO     epoch: 63 took 11.992s (0.008s in batching)
training loss:	0.658788
validation loss:	0.658992
validation error:	0.376377
2017-01-27 00:47:38,813 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:47:50,383 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-064.pkl
2017-01-27 00:47:50,882 INFO     epoch: 64 took 12.071s (0.009s in batching)
training loss:	0.658735
validation loss:	0.654025
validation error:	0.377636
2017-01-27 00:47:50,883 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:48:02,573 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-065.pkl
2017-01-27 00:48:03,082 INFO     epoch: 65 took 12.200s (0.009s in batching)
training loss:	0.658408
validation loss:	0.656863
validation error:	0.381239
2017-01-27 00:48:03,083 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:48:14,641 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-066.pkl
2017-01-27 00:48:15,119 INFO     epoch: 66 took 12.037s (0.008s in batching)
training loss:	0.658395
validation loss:	0.657201
validation error:	0.376382
2017-01-27 00:48:15,121 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:48:26,709 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-067.pkl
2017-01-27 00:48:27,178 INFO     epoch: 67 took 12.059s (0.009s in batching)
training loss:	0.658605
validation loss:	0.656947
validation error:	0.378716
2017-01-27 00:48:27,179 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:48:39,227 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-068.pkl
2017-01-27 00:48:39,704 INFO     epoch: 68 took 12.526s (0.009s in batching)
training loss:	0.658573
validation loss:	0.654151
validation error:	0.383955
2017-01-27 00:48:39,705 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:48:51,000 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-069.pkl
2017-01-27 00:48:51,465 INFO     epoch: 69 took 11.761s (0.008s in batching)
training loss:	0.658468
validation loss:	0.655405
validation error:	0.375663
2017-01-27 00:48:51,466 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:49:02,825 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-070.pkl
2017-01-27 00:49:03,312 INFO     epoch: 70 took 11.848s (0.008s in batching)
training loss:	0.658249
validation loss:	0.656312
validation error:	0.377869
2017-01-27 00:49:03,314 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:49:14,713 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-071.pkl
2017-01-27 00:49:15,179 INFO     epoch: 71 took 11.867s (0.008s in batching)
training loss:	0.658306
validation loss:	0.659645
validation error:	0.374870
2017-01-27 00:49:15,181 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:49:26,941 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-072.pkl
2017-01-27 00:49:27,407 INFO     epoch: 72 took 12.228s (0.009s in batching)
training loss:	0.658613
validation loss:	0.657875
validation error:	0.378082
2017-01-27 00:49:27,409 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:49:38,800 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-073.pkl
2017-01-27 00:49:39,270 INFO     epoch: 73 took 11.863s (0.008s in batching)
training loss:	0.658437
validation loss:	0.657422
validation error:	0.380401
2017-01-27 00:49:39,271 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:49:50,590 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-074.pkl
2017-01-27 00:49:51,059 INFO     epoch: 74 took 11.789s (0.008s in batching)
training loss:	0.658470
validation loss:	0.658471
validation error:	0.377130
2017-01-27 00:49:51,060 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:50:02,350 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-075.pkl
2017-01-27 00:50:02,813 INFO     epoch: 75 took 11.754s (0.008s in batching)
training loss:	0.658615
validation loss:	0.659813
validation error:	0.380595
2017-01-27 00:50:02,814 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:50:14,082 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-076.pkl
2017-01-27 00:50:14,550 INFO     epoch: 76 took 11.737s (0.008s in batching)
training loss:	0.658207
validation loss:	0.660352
validation error:	0.378726
2017-01-27 00:50:14,551 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:50:25,813 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-077.pkl
2017-01-27 00:50:26,322 INFO     epoch: 77 took 11.772s (0.008s in batching)
training loss:	0.658296
validation loss:	0.657312
validation error:	0.379519
2017-01-27 00:50:26,324 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:50:37,694 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-078.pkl
2017-01-27 00:50:38,160 INFO     epoch: 78 took 11.838s (0.008s in batching)
training loss:	0.658392
validation loss:	0.660311
validation error:	0.383767
2017-01-27 00:50:38,162 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:50:49,524 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-079.pkl
2017-01-27 00:50:49,990 INFO     epoch: 79 took 11.830s (0.008s in batching)
training loss:	0.658231
validation loss:	0.660251
validation error:	0.380907
2017-01-27 00:50:49,991 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:51:01,421 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-080.pkl
2017-01-27 00:51:01,889 INFO     epoch: 80 took 11.899s (0.008s in batching)
training loss:	0.658476
validation loss:	0.662639
validation error:	0.380590
2017-01-27 00:51:01,891 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:51:13,146 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-081.pkl
2017-01-27 00:51:13,613 INFO     epoch: 81 took 11.724s (0.008s in batching)
training loss:	0.658131
validation loss:	0.658602
validation error:	0.380059
2017-01-27 00:51:13,614 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:51:25,419 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-082.pkl
2017-01-27 00:51:25,921 INFO     epoch: 82 took 12.308s (0.009s in batching)
training loss:	0.658253
validation loss:	0.659832
validation error:	0.378850
2017-01-27 00:51:25,922 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:51:38,237 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-083.pkl
2017-01-27 00:51:38,715 INFO     epoch: 83 took 12.794s (0.010s in batching)
training loss:	0.658201
validation loss:	0.659532
validation error:	0.376248
2017-01-27 00:51:38,717 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:51:50,414 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-084.pkl
2017-01-27 00:51:50,936 INFO     epoch: 84 took 12.221s (0.009s in batching)
training loss:	0.658337
validation loss:	0.660296
validation error:	0.375866
2017-01-27 00:51:50,938 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:52:02,248 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-085.pkl
2017-01-27 00:52:02,713 INFO     epoch: 85 took 11.777s (0.010s in batching)
training loss:	0.658303
validation loss:	0.657320
validation error:	0.374582
2017-01-27 00:52:02,715 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:52:14,626 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-086.pkl
2017-01-27 00:52:15,127 INFO     epoch: 86 took 12.414s (0.009s in batching)
training loss:	0.658233
validation loss:	0.657089
validation error:	0.379569
2017-01-27 00:52:15,129 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:52:26,761 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-087.pkl
2017-01-27 00:52:27,237 INFO     epoch: 87 took 12.109s (0.009s in batching)
training loss:	0.658406
validation loss:	0.652667
validation error:	0.381036
2017-01-27 00:52:27,238 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:52:38,707 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-088.pkl
2017-01-27 00:52:39,176 INFO     epoch: 88 took 11.939s (0.008s in batching)
training loss:	0.658160
validation loss:	0.655332
validation error:	0.379237
2017-01-27 00:52:39,177 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:52:50,597 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-089.pkl
2017-01-27 00:52:51,065 INFO     epoch: 89 took 11.889s (0.009s in batching)
training loss:	0.658407
validation loss:	0.658370
validation error:	0.378572
2017-01-27 00:52:51,066 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:53:02,531 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-090.pkl
2017-01-27 00:53:02,997 INFO     epoch: 90 took 11.932s (0.008s in batching)
training loss:	0.658514
validation loss:	0.660206
validation error:	0.381239
2017-01-27 00:53:02,999 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:53:14,363 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-091.pkl
2017-01-27 00:53:14,860 INFO     epoch: 91 took 11.863s (0.008s in batching)
training loss:	0.658117
validation loss:	0.659752
validation error:	0.377199
2017-01-27 00:53:15,080 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:53:26,547 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-092.pkl
2017-01-27 00:53:27,053 INFO     epoch: 92 took 12.193s (0.029s in batching)
training loss:	0.658188
validation loss:	0.656834
validation error:	0.379817
2017-01-27 00:53:27,078 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:53:38,503 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-093.pkl
2017-01-27 00:53:38,968 INFO     epoch: 93 took 11.916s (0.018s in batching)
training loss:	0.658064
validation loss:	0.660670
validation error:	0.375361
2017-01-27 00:53:38,970 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:53:50,232 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-094.pkl
2017-01-27 00:53:50,705 INFO     epoch: 94 took 11.737s (0.008s in batching)
training loss:	0.658188
validation loss:	0.660827
validation error:	0.384714
2017-01-27 00:53:50,707 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:54:01,980 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-095.pkl
2017-01-27 00:54:02,447 INFO     epoch: 95 took 11.742s (0.008s in batching)
training loss:	0.658297
validation loss:	0.660826
validation error:	0.384471
2017-01-27 00:54:02,449 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:54:13,938 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-096.pkl
2017-01-27 00:54:14,408 INFO     epoch: 96 took 11.960s (0.009s in batching)
training loss:	0.658253
validation loss:	0.655483
validation error:	0.376907
2017-01-27 00:54:14,409 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:54:25,810 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-097.pkl
2017-01-27 00:54:26,276 INFO     epoch: 97 took 11.868s (0.008s in batching)
training loss:	0.658305
validation loss:	0.659638
validation error:	0.377403
2017-01-27 00:54:26,278 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:54:37,762 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-098.pkl
2017-01-27 00:54:38,229 INFO     epoch: 98 took 11.953s (0.008s in batching)
training loss:	0.658187
validation loss:	0.658496
validation error:	0.383836
2017-01-27 00:54:38,231 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:54:49,517 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-099.pkl
2017-01-27 00:54:49,982 INFO     epoch: 99 took 11.753s (0.008s in batching)
training loss:	0.658408
validation loss:	0.658925
validation error:	0.380446
2017-01-27 00:54:49,984 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:55:01,390 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-100.pkl
2017-01-27 00:55:01,853 INFO     epoch: 100 took 11.871s (0.008s in batching)
training loss:	0.658155
validation loss:	0.659284
validation error:	0.375435
2017-01-27 00:55:01,855 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:55:13,367 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-101.pkl
2017-01-27 00:55:13,843 INFO     epoch: 101 took 11.989s (0.008s in batching)
training loss:	0.658321
validation loss:	0.658922
validation error:	0.377928
2017-01-27 00:55:13,845 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:55:25,753 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-102.pkl
2017-01-27 00:55:26,269 INFO     epoch: 102 took 12.426s (0.009s in batching)
training loss:	0.658376
validation loss:	0.663566
validation error:	0.382721
2017-01-27 00:55:26,270 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:55:38,211 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-103.pkl
2017-01-27 00:55:38,677 INFO     epoch: 103 took 12.409s (0.009s in batching)
training loss:	0.658255
validation loss:	0.664059
validation error:	0.377452
2017-01-27 00:55:38,679 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:55:50,451 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-104.pkl
2017-01-27 00:55:50,921 INFO     epoch: 104 took 12.243s (0.009s in batching)
training loss:	0.658168
validation loss:	0.660434
validation error:	0.377432
2017-01-27 00:55:50,923 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:56:02,319 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-105.pkl
2017-01-27 00:56:02,790 INFO     epoch: 105 took 11.869s (0.009s in batching)
training loss:	0.658194
validation loss:	0.657960
validation error:	0.375172
2017-01-27 00:56:02,792 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:56:14,446 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-106.pkl
2017-01-27 00:56:14,928 INFO     epoch: 106 took 12.138s (0.009s in batching)
training loss:	0.658074
validation loss:	0.657988
validation error:	0.378964
2017-01-27 00:56:14,930 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:56:26,458 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-107.pkl
2017-01-27 00:56:26,966 INFO     epoch: 107 took 12.038s (0.008s in batching)
training loss:	0.659029
validation loss:	0.656688
validation error:	0.380649
2017-01-27 00:56:26,968 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:56:38,422 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-108.pkl
2017-01-27 00:56:38,901 INFO     epoch: 108 took 11.935s (0.008s in batching)
training loss:	0.660132
validation loss:	0.658607
validation error:	0.381482
2017-01-27 00:56:38,902 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:56:50,221 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-109.pkl
2017-01-27 00:56:50,683 INFO     epoch: 109 took 11.782s (0.008s in batching)
training loss:	0.660030
validation loss:	0.656783
validation error:	0.378642
2017-01-27 00:56:50,685 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:57:01,935 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-110.pkl
2017-01-27 00:57:02,402 INFO     epoch: 110 took 11.719s (0.008s in batching)
training loss:	0.660121
validation loss:	0.661404
validation error:	0.379445
2017-01-27 00:57:02,404 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:57:13,663 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-111.pkl
2017-01-27 00:57:14,128 INFO     epoch: 111 took 11.726s (0.008s in batching)
training loss:	0.660229
validation loss:	0.661634
validation error:	0.379425
2017-01-27 00:57:14,129 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:57:25,393 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-112.pkl
2017-01-27 00:57:25,858 INFO     epoch: 112 took 11.731s (0.008s in batching)
training loss:	0.659205
validation loss:	0.658989
validation error:	0.379048
2017-01-27 00:57:25,860 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:57:37,111 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-113.pkl
2017-01-27 00:57:37,579 INFO     epoch: 113 took 11.720s (0.008s in batching)
training loss:	0.658382
validation loss:	0.659018
validation error:	0.381066
2017-01-27 00:57:37,580 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:57:48,840 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-114.pkl
2017-01-27 00:57:49,308 INFO     epoch: 114 took 11.729s (0.008s in batching)
training loss:	0.658204
validation loss:	0.656553
validation error:	0.379078
2017-01-27 00:57:49,310 INFO     Wrote output to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/config.json
2017-01-27 00:58:00,983 INFO     Saving network params to trainNN/out/v045-unified-21-g6906991-dirty:ff-ffv-dropout-inp.2-75.5-40.5/epoch-115.pkl
2017-01-27 00:58:01,487 INFO     epoch: 115 took 12.179s (0.009s in batching)
training loss:	0.658356
validation loss:	0.662550
validation error:	0.378087
