2017-02-09 20:48:27,064 DEBUG    version=v050-finunified-6-gca252aa-dirty:ff-best-56-28
2017-02-09 20:50:40,158 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-064.pkl
2017-02-09 20:50:41,217 INFO     epoch: 64 took 2.479s (0.001s in batching)
training loss:	0.537287
validation loss:	0.553133
validation error:	0.282000
2017-02-09 20:50:42,035 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:42,652 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-065.pkl
2017-02-09 20:50:43,714 INFO     epoch: 65 took 2.497s (0.001s in batching)
training loss:	0.537838
validation loss:	0.550989
validation error:	0.276300
2017-02-09 20:50:44,528 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:45,171 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-066.pkl
2017-02-09 20:50:46,321 INFO     epoch: 66 took 2.607s (0.001s in batching)
training loss:	0.535388
validation loss:	0.554559
validation error:	0.279000
2017-02-09 20:50:47,845 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:48,500 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-067.pkl
2017-02-09 20:50:48,541 INFO     epoch: 67 took 2.220s (0.001s in batching)
training loss:	0.536024
validation loss:	0.558821
validation error:	0.280100
2017-02-09 20:50:51,111 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:51,688 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-068.pkl
2017-02-09 20:50:51,726 INFO     epoch: 68 took 3.185s (0.001s in batching)
training loss:	0.535875
validation loss:	0.554181
validation error:	0.277800
2017-02-09 20:50:51,728 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:52,280 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-069.pkl
2017-02-09 20:50:52,320 INFO     epoch: 69 took 0.594s (0.000s in batching)
training loss:	0.535198
validation loss:	0.556814
validation error:	0.283500
2017-02-09 20:50:52,322 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:52,912 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-070.pkl
2017-02-09 20:50:52,950 INFO     epoch: 70 took 0.630s (0.000s in batching)
training loss:	0.534981
validation loss:	0.553324
validation error:	0.282300
2017-02-09 20:50:52,952 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:53,521 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-071.pkl
2017-02-09 20:50:53,560 INFO     epoch: 71 took 0.611s (0.001s in batching)
training loss:	0.535105
validation loss:	0.554169
validation error:	0.278500
2017-02-09 20:50:53,562 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:54,147 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-072.pkl
2017-02-09 20:50:54,185 INFO     epoch: 72 took 0.624s (0.000s in batching)
training loss:	0.535657
validation loss:	0.552327
validation error:	0.278400
2017-02-09 20:50:54,186 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:54,773 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-073.pkl
2017-02-09 20:50:54,813 INFO     epoch: 73 took 0.628s (0.000s in batching)
training loss:	0.534271
validation loss:	0.554791
validation error:	0.278800
2017-02-09 20:50:54,815 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:55,435 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-074.pkl
2017-02-09 20:50:55,474 INFO     epoch: 74 took 0.661s (0.001s in batching)
training loss:	0.532790
validation loss:	0.553009
validation error:	0.277300
2017-02-09 20:50:55,476 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:56,117 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-075.pkl
2017-02-09 20:50:56,159 INFO     epoch: 75 took 0.685s (0.001s in batching)
training loss:	0.532657
validation loss:	0.553948
validation error:	0.280900
2017-02-09 20:50:56,161 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:56,723 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-076.pkl
2017-02-09 20:50:56,771 INFO     epoch: 76 took 0.611s (0.000s in batching)
training loss:	0.533449
validation loss:	0.550987
validation error:	0.277800
2017-02-09 20:50:56,773 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:57,377 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-077.pkl
2017-02-09 20:50:57,415 INFO     epoch: 77 took 0.644s (0.001s in batching)
training loss:	0.533313
validation loss:	0.555510
validation error:	0.281500
2017-02-09 20:50:57,417 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:57,970 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-078.pkl
2017-02-09 20:50:58,008 INFO     epoch: 78 took 0.593s (0.000s in batching)
training loss:	0.533393
validation loss:	0.557235
validation error:	0.280300
2017-02-09 20:50:58,010 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:58,584 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-079.pkl
2017-02-09 20:50:58,623 INFO     epoch: 79 took 0.615s (0.001s in batching)
training loss:	0.532244
validation loss:	0.560025
validation error:	0.284100
2017-02-09 20:50:58,625 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:59,264 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-080.pkl
2017-02-09 20:50:59,307 INFO     epoch: 80 took 0.684s (0.001s in batching)
training loss:	0.532432
validation loss:	0.555953
validation error:	0.279200
2017-02-09 20:50:59,309 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:50:59,895 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-081.pkl
2017-02-09 20:50:59,937 INFO     epoch: 81 took 0.630s (0.000s in batching)
training loss:	0.532497
validation loss:	0.555907
validation error:	0.279200
2017-02-09 20:50:59,939 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:00,511 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-082.pkl
2017-02-09 20:51:00,549 INFO     epoch: 82 took 0.611s (0.000s in batching)
training loss:	0.531655
validation loss:	0.553226
validation error:	0.279400
2017-02-09 20:51:00,550 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:01,134 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-083.pkl
2017-02-09 20:51:01,171 INFO     epoch: 83 took 0.622s (0.000s in batching)
training loss:	0.532248
validation loss:	0.555075
validation error:	0.277800
2017-02-09 20:51:01,173 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:01,787 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-084.pkl
2017-02-09 20:51:01,824 INFO     epoch: 84 took 0.654s (0.000s in batching)
training loss:	0.531107
validation loss:	0.553416
validation error:	0.281500
2017-02-09 20:51:01,826 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:02,404 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-085.pkl
2017-02-09 20:51:02,449 INFO     epoch: 85 took 0.625s (0.000s in batching)
training loss:	0.530700
validation loss:	0.558182
validation error:	0.280400
2017-02-09 20:51:02,452 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:03,051 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-086.pkl
2017-02-09 20:51:03,088 INFO     epoch: 86 took 0.639s (0.001s in batching)
training loss:	0.530526
validation loss:	0.557333
validation error:	0.283200
2017-02-09 20:51:03,090 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:03,669 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-087.pkl
2017-02-09 20:51:03,712 INFO     epoch: 87 took 0.624s (0.001s in batching)
training loss:	0.529965
validation loss:	0.557282
validation error:	0.279000
2017-02-09 20:51:03,715 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:04,425 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-088.pkl
2017-02-09 20:51:04,469 INFO     epoch: 88 took 0.757s (0.001s in batching)
training loss:	0.529392
validation loss:	0.553507
validation error:	0.281300
2017-02-09 20:51:04,471 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:05,124 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-089.pkl
2017-02-09 20:51:05,167 INFO     epoch: 89 took 0.698s (0.001s in batching)
training loss:	0.528943
validation loss:	0.559287
validation error:	0.284200
2017-02-09 20:51:05,169 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:05,797 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-090.pkl
2017-02-09 20:51:05,840 INFO     epoch: 90 took 0.673s (0.001s in batching)
training loss:	0.529804
validation loss:	0.558758
validation error:	0.279300
2017-02-09 20:51:05,842 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:06,519 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-091.pkl
2017-02-09 20:51:06,561 INFO     epoch: 91 took 0.720s (0.001s in batching)
training loss:	0.526955
validation loss:	0.566499
validation error:	0.285400
2017-02-09 20:51:06,563 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:07,223 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-092.pkl
2017-02-09 20:51:07,264 INFO     epoch: 92 took 0.703s (0.001s in batching)
training loss:	0.528591
validation loss:	0.556147
validation error:	0.281000
2017-02-09 20:51:07,266 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:07,911 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-093.pkl
2017-02-09 20:51:07,950 INFO     epoch: 93 took 0.686s (0.001s in batching)
training loss:	0.527936
validation loss:	0.557698
validation error:	0.281900
2017-02-09 20:51:07,952 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:08,571 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-094.pkl
2017-02-09 20:51:08,609 INFO     epoch: 94 took 0.659s (0.001s in batching)
training loss:	0.528129
validation loss:	0.556966
validation error:	0.281500
2017-02-09 20:51:08,611 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:09,169 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-095.pkl
2017-02-09 20:51:09,208 INFO     epoch: 95 took 0.600s (0.000s in batching)
training loss:	0.528154
validation loss:	0.565160
validation error:	0.288200
2017-02-09 20:51:09,210 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:09,783 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-096.pkl
2017-02-09 20:51:09,821 INFO     epoch: 96 took 0.613s (0.000s in batching)
training loss:	0.527720
validation loss:	0.556026
validation error:	0.282900
2017-02-09 20:51:09,823 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:10,415 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-097.pkl
2017-02-09 20:51:10,457 INFO     epoch: 97 took 0.636s (0.001s in batching)
training loss:	0.527398
validation loss:	0.560532
validation error:	0.288200
2017-02-09 20:51:10,459 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:11,038 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-098.pkl
2017-02-09 20:51:11,075 INFO     epoch: 98 took 0.619s (0.000s in batching)
training loss:	0.527205
validation loss:	0.559816
validation error:	0.277700
2017-02-09 20:51:11,077 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:11,659 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-099.pkl
2017-02-09 20:51:11,699 INFO     epoch: 99 took 0.624s (0.000s in batching)
training loss:	0.527332
validation loss:	0.556301
validation error:	0.279800
2017-02-09 20:51:11,701 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:12,272 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-100.pkl
2017-02-09 20:51:12,313 INFO     epoch: 100 took 0.614s (0.001s in batching)
training loss:	0.526287
validation loss:	0.558492
validation error:	0.282200
2017-02-09 20:51:12,316 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:12,925 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-101.pkl
2017-02-09 20:51:12,965 INFO     epoch: 101 took 0.652s (0.001s in batching)
training loss:	0.525977
validation loss:	0.558366
validation error:	0.281200
2017-02-09 20:51:12,967 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:13,531 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-102.pkl
2017-02-09 20:51:13,653 INFO     epoch: 102 took 0.689s (0.000s in batching)
training loss:	0.525665
validation loss:	0.557519
validation error:	0.286600
2017-02-09 20:51:13,667 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:14,260 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-103.pkl
2017-02-09 20:51:14,297 INFO     epoch: 103 took 0.644s (0.000s in batching)
training loss:	0.524621
validation loss:	0.557360
validation error:	0.283200
2017-02-09 20:51:14,398 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:14,981 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-104.pkl
2017-02-09 20:51:15,025 INFO     epoch: 104 took 0.728s (0.001s in batching)
training loss:	0.525970
validation loss:	0.559721
validation error:	0.282500
2017-02-09 20:51:15,027 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:15,583 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-105.pkl
2017-02-09 20:51:15,621 INFO     epoch: 105 took 0.595s (0.000s in batching)
training loss:	0.525753
validation loss:	0.557164
validation error:	0.282800
2017-02-09 20:51:15,623 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:16,189 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-106.pkl
2017-02-09 20:51:16,227 INFO     epoch: 106 took 0.606s (0.000s in batching)
training loss:	0.524397
validation loss:	0.557969
validation error:	0.283300
2017-02-09 20:51:16,229 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:16,827 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-107.pkl
2017-02-09 20:51:16,864 INFO     epoch: 107 took 0.637s (0.001s in batching)
training loss:	0.524980
validation loss:	0.564336
validation error:	0.285200
2017-02-09 20:51:16,867 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:17,430 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-108.pkl
2017-02-09 20:51:17,467 INFO     epoch: 108 took 0.602s (0.000s in batching)
training loss:	0.523940
validation loss:	0.556524
validation error:	0.280400
2017-02-09 20:51:17,469 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:18,074 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-109.pkl
2017-02-09 20:51:18,118 INFO     epoch: 109 took 0.651s (0.000s in batching)
training loss:	0.524346
validation loss:	0.556757
validation error:	0.283300
2017-02-09 20:51:18,121 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:18,697 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-110.pkl
2017-02-09 20:51:18,735 INFO     epoch: 110 took 0.617s (0.000s in batching)
training loss:	0.524607
validation loss:	0.561819
validation error:	0.286000
2017-02-09 20:51:18,737 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:19,289 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-111.pkl
2017-02-09 20:51:19,327 INFO     epoch: 111 took 0.593s (0.000s in batching)
training loss:	0.523266
validation loss:	0.557389
validation error:	0.280800
2017-02-09 20:51:19,329 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:19,896 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-112.pkl
2017-02-09 20:51:19,934 INFO     epoch: 112 took 0.606s (0.000s in batching)
training loss:	0.522663
validation loss:	0.560766
validation error:	0.283900
2017-02-09 20:51:19,936 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:20,504 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-113.pkl
2017-02-09 20:51:20,546 INFO     epoch: 113 took 0.613s (0.000s in batching)
training loss:	0.522866
validation loss:	0.561862
validation error:	0.287700
2017-02-09 20:51:20,548 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:21,114 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-114.pkl
2017-02-09 20:51:21,156 INFO     epoch: 114 took 0.610s (0.000s in batching)
training loss:	0.522909
validation loss:	0.561888
validation error:	0.286200
2017-02-09 20:51:21,158 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:21,722 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-115.pkl
2017-02-09 20:51:22,672 INFO     epoch: 115 took 1.516s (0.000s in batching)
training loss:	0.522827
validation loss:	0.556236
validation error:	0.278400
2017-02-09 20:51:22,674 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:23,232 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-116.pkl
2017-02-09 20:51:23,269 INFO     epoch: 116 took 0.597s (0.000s in batching)
training loss:	0.522092
validation loss:	0.558566
validation error:	0.280300
2017-02-09 20:51:23,524 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:24,084 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-117.pkl
2017-02-09 20:51:24,128 INFO     epoch: 117 took 0.859s (0.001s in batching)
training loss:	0.521953
validation loss:	0.559036
validation error:	0.284600
2017-02-09 20:51:26,028 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:26,814 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-118.pkl
2017-02-09 20:51:26,851 INFO     epoch: 118 took 2.724s (0.001s in batching)
training loss:	0.521579
validation loss:	0.559005
validation error:	0.282300
2017-02-09 20:51:27,230 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:27,795 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-119.pkl
2017-02-09 20:51:27,832 INFO     epoch: 119 took 0.981s (0.001s in batching)
training loss:	0.520406
validation loss:	0.559944
validation error:	0.285900
2017-02-09 20:51:27,834 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:28,384 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-120.pkl
2017-02-09 20:51:28,421 INFO     epoch: 120 took 0.588s (0.000s in batching)
training loss:	0.520606
validation loss:	0.556189
validation error:	0.275700
2017-02-09 20:51:28,423 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:28,971 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-121.pkl
2017-02-09 20:51:29,009 INFO     epoch: 121 took 0.589s (0.000s in batching)
training loss:	0.520666
validation loss:	0.564078
validation error:	0.284900
2017-02-09 20:51:29,013 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:29,561 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-122.pkl
2017-02-09 20:51:29,599 INFO     epoch: 122 took 0.589s (0.000s in batching)
training loss:	0.521078
validation loss:	0.560230
validation error:	0.283800
2017-02-09 20:51:29,601 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:30,153 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-123.pkl
2017-02-09 20:51:30,310 INFO     epoch: 123 took 0.711s (0.000s in batching)
training loss:	0.519512
validation loss:	0.561612
validation error:	0.282700
2017-02-09 20:51:30,312 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:30,916 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-124.pkl
2017-02-09 20:51:30,956 INFO     epoch: 124 took 0.646s (0.000s in batching)
training loss:	0.521104
validation loss:	0.561531
validation error:	0.287700
2017-02-09 20:51:30,958 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:31,532 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-125.pkl
2017-02-09 20:51:31,571 INFO     epoch: 125 took 0.615s (0.000s in batching)
training loss:	0.520018
validation loss:	0.561517
validation error:	0.284100
2017-02-09 20:51:31,574 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:32,172 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-126.pkl
2017-02-09 20:51:32,212 INFO     epoch: 126 took 0.640s (0.000s in batching)
training loss:	0.520671
validation loss:	0.564512
validation error:	0.279200
2017-02-09 20:51:32,214 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:32,813 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-127.pkl
2017-02-09 20:51:32,854 INFO     epoch: 127 took 0.642s (0.000s in batching)
training loss:	0.518957
validation loss:	0.573273
validation error:	0.285900
2017-02-09 20:51:32,856 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:33,436 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-128.pkl
2017-02-09 20:51:33,477 INFO     epoch: 128 took 0.623s (0.000s in batching)
training loss:	0.519093
validation loss:	0.560355
validation error:	0.281600
2017-02-09 20:51:33,480 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:34,055 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-129.pkl
2017-02-09 20:51:34,096 INFO     epoch: 129 took 0.618s (0.000s in batching)
training loss:	0.519910
validation loss:	0.558743
validation error:	0.285600
2017-02-09 20:51:34,098 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:34,754 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-130.pkl
2017-02-09 20:51:34,799 INFO     epoch: 130 took 0.703s (0.001s in batching)
training loss:	0.517811
validation loss:	0.567063
validation error:	0.286400
2017-02-09 20:51:34,801 INFO     Wrote output to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/config.json
2017-02-09 20:51:35,415 INFO     Saving network params to trainNN/out/v050-finunified-6-gca252aa-dirty:ff-best-56-28/epoch-131.pkl
