2017-01-26 20:42:57,530 DEBUG    version=v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen
2017-01-26 20:46:14,195 INFO     epoch: 58 took 1.189s (0.001s in batching)
training loss:	0.556535
validation loss:	0.685466
validation error:	0.377702
2017-01-26 20:46:14,196 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:15,321 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-059.pkl
2017-01-26 20:46:15,404 INFO     epoch: 59 took 1.209s (0.001s in batching)
training loss:	0.555855
validation loss:	0.673817
validation error:	0.371362
2017-01-26 20:46:15,405 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:16,512 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-060.pkl
2017-01-26 20:46:16,590 INFO     epoch: 60 took 1.187s (0.001s in batching)
training loss:	0.554848
validation loss:	0.664846
validation error:	0.363064
2017-01-26 20:46:16,592 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:17,674 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-061.pkl
2017-01-26 20:46:17,752 INFO     epoch: 61 took 1.161s (0.001s in batching)
training loss:	0.556098
validation loss:	0.680640
validation error:	0.376468
2017-01-26 20:46:17,753 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:18,836 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-062.pkl
2017-01-26 20:46:18,913 INFO     epoch: 62 took 1.162s (0.001s in batching)
training loss:	0.554299
validation loss:	0.667148
validation error:	0.365149
2017-01-26 20:46:18,943 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:20,084 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-063.pkl
2017-01-26 20:46:20,162 INFO     epoch: 63 took 1.249s (0.001s in batching)
training loss:	0.555013
validation loss:	0.670594
validation error:	0.369830
2017-01-26 20:46:20,164 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:21,231 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-064.pkl
2017-01-26 20:46:21,306 INFO     epoch: 64 took 1.143s (0.001s in batching)
training loss:	0.553930
validation loss:	0.687373
validation error:	0.371915
2017-01-26 20:46:21,307 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:22,423 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-065.pkl
2017-01-26 20:46:22,498 INFO     epoch: 65 took 1.193s (0.001s in batching)
training loss:	0.553176
validation loss:	0.672201
validation error:	0.368170
2017-01-26 20:46:22,499 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:23,588 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-066.pkl
2017-01-26 20:46:23,662 INFO     epoch: 66 took 1.164s (0.001s in batching)
training loss:	0.552908
validation loss:	0.677484
validation error:	0.373915
2017-01-26 20:46:23,664 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:24,696 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-067.pkl
2017-01-26 20:46:24,832 INFO     epoch: 67 took 1.170s (0.001s in batching)
training loss:	0.551910
validation loss:	0.689201
validation error:	0.391149
2017-01-26 20:46:24,854 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:25,955 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-068.pkl
2017-01-26 20:46:26,030 INFO     epoch: 68 took 1.198s (0.001s in batching)
training loss:	0.552111
validation loss:	0.685254
validation error:	0.375362
2017-01-26 20:46:26,031 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:27,137 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-069.pkl
2017-01-26 20:46:27,213 INFO     epoch: 69 took 1.183s (0.001s in batching)
training loss:	0.550912
validation loss:	0.681023
validation error:	0.368213
2017-01-26 20:46:27,215 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:28,266 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-070.pkl
2017-01-26 20:46:28,340 INFO     epoch: 70 took 1.127s (0.001s in batching)
training loss:	0.551757
validation loss:	0.689362
validation error:	0.371787
2017-01-26 20:46:28,342 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:29,444 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-071.pkl
2017-01-26 20:46:29,527 INFO     epoch: 71 took 1.186s (0.001s in batching)
training loss:	0.551675
validation loss:	0.675179
validation error:	0.371319
2017-01-26 20:46:29,528 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:30,613 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-072.pkl
2017-01-26 20:46:30,689 INFO     epoch: 72 took 1.162s (0.001s in batching)
training loss:	0.550853
validation loss:	0.694807
validation error:	0.377830
2017-01-26 20:46:30,690 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:31,729 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-073.pkl
2017-01-26 20:46:31,804 INFO     epoch: 73 took 1.115s (0.001s in batching)
training loss:	0.550992
validation loss:	0.685882
validation error:	0.372468
2017-01-26 20:46:31,805 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:32,843 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-074.pkl
2017-01-26 20:46:33,211 INFO     epoch: 74 took 1.407s (0.001s in batching)
training loss:	0.549962
validation loss:	0.685621
validation error:	0.371106
2017-01-26 20:46:33,518 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:34,574 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-075.pkl
2017-01-26 20:46:34,651 INFO     epoch: 75 took 1.440s (0.002s in batching)
training loss:	0.550365
validation loss:	0.671459
validation error:	0.369149
2017-01-26 20:46:34,652 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:35,694 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-076.pkl
2017-01-26 20:46:35,770 INFO     epoch: 76 took 1.119s (0.001s in batching)
training loss:	0.549053
validation loss:	0.679741
validation error:	0.374085
2017-01-26 20:46:35,771 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:36,810 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-077.pkl
2017-01-26 20:46:36,886 INFO     epoch: 77 took 1.116s (0.001s in batching)
training loss:	0.549700
validation loss:	0.681587
validation error:	0.376808
2017-01-26 20:46:36,887 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:37,929 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-078.pkl
2017-01-26 20:46:38,004 INFO     epoch: 78 took 1.118s (0.001s in batching)
training loss:	0.548526
validation loss:	0.683749
validation error:	0.371489
2017-01-26 20:46:38,006 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:39,043 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-079.pkl
2017-01-26 20:46:39,119 INFO     epoch: 79 took 1.115s (0.001s in batching)
training loss:	0.548749
validation loss:	0.694132
validation error:	0.378979
2017-01-26 20:46:39,121 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:40,157 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-080.pkl
2017-01-26 20:46:40,233 INFO     epoch: 80 took 1.113s (0.001s in batching)
training loss:	0.547792
validation loss:	0.683351
validation error:	0.374468
2017-01-26 20:46:40,234 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:41,270 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-081.pkl
2017-01-26 20:46:41,345 INFO     epoch: 81 took 1.112s (0.001s in batching)
training loss:	0.547528
validation loss:	0.685580
validation error:	0.372213
2017-01-26 20:46:41,346 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:42,386 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-082.pkl
2017-01-26 20:46:42,461 INFO     epoch: 82 took 1.116s (0.001s in batching)
training loss:	0.547421
validation loss:	0.679268
validation error:	0.369617
2017-01-26 20:46:42,462 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:43,505 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-083.pkl
2017-01-26 20:46:43,581 INFO     epoch: 83 took 1.120s (0.001s in batching)
training loss:	0.546909
validation loss:	0.693214
validation error:	0.378085
2017-01-26 20:46:43,582 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:44,626 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-084.pkl
2017-01-26 20:46:44,702 INFO     epoch: 84 took 1.122s (0.001s in batching)
training loss:	0.545773
validation loss:	0.698019
validation error:	0.379234
2017-01-26 20:46:44,704 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:45,745 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-085.pkl
2017-01-26 20:46:45,820 INFO     epoch: 85 took 1.117s (0.001s in batching)
training loss:	0.547392
validation loss:	0.687854
validation error:	0.365660
2017-01-26 20:46:45,821 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:46,855 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-086.pkl
2017-01-26 20:46:46,930 INFO     epoch: 86 took 1.110s (0.001s in batching)
training loss:	0.546513
validation loss:	0.687313
validation error:	0.372808
2017-01-26 20:46:46,931 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:47,965 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-087.pkl
2017-01-26 20:46:48,042 INFO     epoch: 87 took 1.112s (0.001s in batching)
training loss:	0.544629
validation loss:	0.689094
validation error:	0.377532
2017-01-26 20:46:48,044 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:49,086 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-088.pkl
2017-01-26 20:46:49,162 INFO     epoch: 88 took 1.119s (0.001s in batching)
training loss:	0.544894
validation loss:	0.691874
validation error:	0.378894
2017-01-26 20:46:49,163 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:50,291 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-089.pkl
2017-01-26 20:46:50,377 INFO     epoch: 89 took 1.215s (0.001s in batching)
training loss:	0.544935
validation loss:	0.688420
validation error:	0.371362
2017-01-26 20:46:50,379 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:51,495 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-090.pkl
2017-01-26 20:46:51,571 INFO     epoch: 90 took 1.194s (0.001s in batching)
training loss:	0.544269
validation loss:	0.699205
validation error:	0.382426
2017-01-26 20:46:51,573 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:52,627 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-091.pkl
2017-01-26 20:46:52,703 INFO     epoch: 91 took 1.132s (0.001s in batching)
training loss:	0.544873
validation loss:	0.695735
validation error:	0.378426
2017-01-26 20:46:52,705 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:53,774 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-092.pkl
2017-01-26 20:46:53,850 INFO     epoch: 92 took 1.147s (0.001s in batching)
training loss:	0.544148
validation loss:	0.695523
validation error:	0.371574
2017-01-26 20:46:53,852 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:54,914 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-093.pkl
2017-01-26 20:46:54,989 INFO     epoch: 93 took 1.139s (0.001s in batching)
training loss:	0.544045
validation loss:	0.696179
validation error:	0.371957
2017-01-26 20:46:54,991 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:56,039 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-094.pkl
2017-01-26 20:46:56,114 INFO     epoch: 94 took 1.125s (0.001s in batching)
training loss:	0.544025
validation loss:	0.702010
validation error:	0.380340
2017-01-26 20:46:56,116 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:57,152 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-095.pkl
2017-01-26 20:46:57,228 INFO     epoch: 95 took 1.113s (0.001s in batching)
training loss:	0.543309
validation loss:	0.687823
validation error:	0.371021
2017-01-26 20:46:57,229 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:58,296 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-096.pkl
2017-01-26 20:46:58,373 INFO     epoch: 96 took 1.145s (0.001s in batching)
training loss:	0.543518
validation loss:	0.701064
validation error:	0.378979
2017-01-26 20:46:58,374 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:46:59,448 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-097.pkl
2017-01-26 20:46:59,523 INFO     epoch: 97 took 1.150s (0.001s in batching)
training loss:	0.543077
validation loss:	0.689803
validation error:	0.375404
2017-01-26 20:46:59,525 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:00,566 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-098.pkl
2017-01-26 20:47:00,642 INFO     epoch: 98 took 1.119s (0.001s in batching)
training loss:	0.542958
validation loss:	0.694072
validation error:	0.382808
2017-01-26 20:47:00,644 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:01,694 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-099.pkl
2017-01-26 20:47:01,770 INFO     epoch: 99 took 1.127s (0.001s in batching)
training loss:	0.542327
validation loss:	0.685167
validation error:	0.367574
2017-01-26 20:47:01,771 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:02,826 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-100.pkl
2017-01-26 20:47:02,902 INFO     epoch: 100 took 1.133s (0.001s in batching)
training loss:	0.542611
validation loss:	0.679426
validation error:	0.366638
2017-01-26 20:47:02,904 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:03,951 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-101.pkl
2017-01-26 20:47:04,029 INFO     epoch: 101 took 1.126s (0.001s in batching)
training loss:	0.542360
validation loss:	0.687302
validation error:	0.373787
2017-01-26 20:47:04,031 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:05,072 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-102.pkl
2017-01-26 20:47:05,148 INFO     epoch: 102 took 1.119s (0.001s in batching)
training loss:	0.541996
validation loss:	0.703079
validation error:	0.378894
2017-01-26 20:47:05,150 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:06,190 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-103.pkl
2017-01-26 20:47:06,265 INFO     epoch: 103 took 1.117s (0.001s in batching)
training loss:	0.542305
validation loss:	0.700491
validation error:	0.379830
2017-01-26 20:47:06,267 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:07,318 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-104.pkl
2017-01-26 20:47:07,394 INFO     epoch: 104 took 1.129s (0.001s in batching)
training loss:	0.541344
validation loss:	0.698378
validation error:	0.376851
2017-01-26 20:47:07,396 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:08,442 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-105.pkl
2017-01-26 20:47:08,518 INFO     epoch: 105 took 1.124s (0.001s in batching)
training loss:	0.541922
validation loss:	0.704278
validation error:	0.379319
2017-01-26 20:47:08,520 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:09,562 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-106.pkl
2017-01-26 20:47:09,637 INFO     epoch: 106 took 1.119s (0.001s in batching)
training loss:	0.541584
validation loss:	0.716091
validation error:	0.385319
2017-01-26 20:47:09,639 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:10,680 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-107.pkl
2017-01-26 20:47:10,755 INFO     epoch: 107 took 1.118s (0.001s in batching)
training loss:	0.540945
validation loss:	0.718677
validation error:	0.376851
2017-01-26 20:47:10,757 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:11,792 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-108.pkl
2017-01-26 20:47:11,868 INFO     epoch: 108 took 1.112s (0.001s in batching)
training loss:	0.540598
validation loss:	0.693780
validation error:	0.376553
2017-01-26 20:47:11,869 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:12,906 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-109.pkl
2017-01-26 20:47:12,981 INFO     epoch: 109 took 1.114s (0.001s in batching)
training loss:	0.540175
validation loss:	0.711103
validation error:	0.378000
2017-01-26 20:47:12,983 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:14,026 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-110.pkl
2017-01-26 20:47:14,102 INFO     epoch: 110 took 1.121s (0.001s in batching)
training loss:	0.539521
validation loss:	0.706162
validation error:	0.370723
2017-01-26 20:47:14,104 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:15,146 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-111.pkl
2017-01-26 20:47:15,221 INFO     epoch: 111 took 1.119s (0.001s in batching)
training loss:	0.539742
validation loss:	0.686783
validation error:	0.372213
2017-01-26 20:47:15,223 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:16,265 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-112.pkl
2017-01-26 20:47:16,340 INFO     epoch: 112 took 1.119s (0.001s in batching)
training loss:	0.539628
validation loss:	0.699640
validation error:	0.376553
2017-01-26 20:47:16,342 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:17,382 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-113.pkl
2017-01-26 20:47:17,457 INFO     epoch: 113 took 1.117s (0.001s in batching)
training loss:	0.539287
validation loss:	0.691851
validation error:	0.367021
2017-01-26 20:47:17,459 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:18,500 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-114.pkl
2017-01-26 20:47:18,575 INFO     epoch: 114 took 1.118s (0.001s in batching)
training loss:	0.539345
validation loss:	0.699622
validation error:	0.372808
2017-01-26 20:47:18,577 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:19,617 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-115.pkl
2017-01-26 20:47:19,692 INFO     epoch: 115 took 1.117s (0.001s in batching)
training loss:	0.538772
validation loss:	0.716116
validation error:	0.384723
2017-01-26 20:47:19,694 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:20,729 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-116.pkl
2017-01-26 20:47:20,807 INFO     epoch: 116 took 1.114s (0.001s in batching)
training loss:	0.538780
validation loss:	0.695707
validation error:	0.365915
2017-01-26 20:47:20,808 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:21,847 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-117.pkl
2017-01-26 20:47:21,926 INFO     epoch: 117 took 1.119s (0.001s in batching)
training loss:	0.538466
validation loss:	0.693562
validation error:	0.372723
2017-01-26 20:47:21,928 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:22,964 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-118.pkl
2017-01-26 20:47:23,041 INFO     epoch: 118 took 1.115s (0.001s in batching)
training loss:	0.538561
validation loss:	0.714009
validation error:	0.381234
2017-01-26 20:47:23,043 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:47:24,079 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-119.pkl
2017-01-26 20:47:24,154 INFO     epoch: 119 took 1.113s (0.001s in batching)
training loss:	0.538754
validation loss:	0.699510
validation error:	0.383787
